Domain,Page URL,Fund Name/Ticker,Record Date,Ex Date,Payble Date,Reinvest Date,Ordinary Income,ST Cap Gains,LT Cap Gains,Total Distribution,Reinvest Nav/Price,Class Name,Income/Amount/Share/Dividend,YEAR,Annual Distribution Rate* (%),Period,Investment Income,Return of Capital,Capital Gains,Rate,Year End NAV
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/27/2018,,,,,,,$6.1328,,,$0.1660,,,,,$0.0000,$5.9668,,$41.71
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/27/2017,,,,,,,$2.3754,,,$0.1861,,,,,$0.0000,$2.1893,,$55.21
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2016,,,,,,,$0.0000,,,$0.0000,,,,,$0.0000,$0.0000,,$48.47
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2015,,,,,,,$5.5482,,,$0.0000,,,,,$0.0000,$5.5482,,$50.33
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2014,,,,,,,$9.0509,,,$0.0000,,,,,$0.0000,$9.0509,,$59.50
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2013,,,,,,,$2.1576,,,$0.0000,,,,,$0.0000,$2.1576,,$68.03
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2012,,,,,,,$5.3288,,,$0.3519,,,,,$0.0000,$4.9769,,$52.22
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/27/2011,,,,,,,$0.0588,,,$0.0588,,,,,$0.0000,$0.0000,,$51.19
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2010,,,,,,,$0.0000,,,$0.0000,,,,,$0.0000,$0.0000,,$53.80
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2009,,,,,,,$0.0672,,,$0.0000,,,,,$0.0672,$0.0672,,$50.69
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2008,,,,,,,$0.1420,,,$0.1420,,,,,$0.0000,$0.0000,,$38.60
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2007,,,,,,,$13.8229,,,$0.0000,,,,,$0.0000,$0.4873,,$65.00
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/27/2006,,,,,,,$0.7382,,,$0.7382,,,,,$0.0000,$0.0000,,$87.15
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2005,,,,,,,$0.7566,,,$0.7566,,,,,$0.0000,$0.0000,,$84.44
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/28/2004,,,,,,,$0.1070,,,$0.1070,,,,,$0.0000,$0.0000,,$78.97
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2003,,,,,,,$0.0000,,,$0.0000,,,,,$0.0000,$0.0000,,$63.51
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/19/2002,,,,,,,$0.0000,,,$0.0000,,,,,$0.0000,$0.0000,,$42.89
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/20/2001,,,,,,,$0.0000,,,$0.0000,,,,,$0.0000,$0.0000,,$53.55
